id,count
0,88.26019436119437
1,231.0708772728316
2,89.74459662699832
4,29.04827077637275
5,75.77441725140075
10,108.3384576828018
11,118.05347315533812
12,338.3305595238095
15,43.849075880990355
17,136.57086915430847
18,303.31711773166126
23,247.36312559675446
25,91.37801219714994
26,45.45173151848152
31,191.87444982433027
39,128.20813353234087
40,26.65403961628757
41,192.7765069877196
42,389.44579622322124
43,149.98397785199447
51,193.37085936969186
52,87.49856159420291
54,17.829367853123742
60,128.64697113181478
61,142.02531970591414
62,100.18011089469576
63,30.578348196236412
65,102.34988044509768
66,108.85459425742707
68,116.36853693528694
71,71.58875048863246
80,29.92621590705905
82,66.37593586968588
94,132.63196432272915
98,256.6799347862399
101,36.784573355737834
102,134.06408014129028
107,182.62901891484705
112,239.48841524134298
113,90.5675
115,53.20966394716395
116,111.87938192579647
120,132.77666958883955
121,81.29304831779622
122,331.658298998224
132,207.08932741144235
143,92.70082142857143
147,66.21487036329682
150,16.743445837668062
151,87.49571881304972
152,208.95653664269838
153,89.1903926136643
155,188.62384956709957
156,100.99891834471373
159,146.23122104669946
161,107.81518953473427
163,47.25919030805796
177,155.37733976270843
186,16.644305666985908
188,17.642600829650263
190,79.55924220917971
191,87.03021492707968
192,277.1821442469958
195,323.5652621600622
200,151.8235962155041
209,316.1255464689868
210,15.800916062226664
211,218.92948785350526
214,142.2741234097788
215,25.263252574983493
218,102.44670279556645
219,34.04477586302586
222,135.28269192323216
225,15.390341701123802
228,313.964033924409
236,166.42857088000187
241,36.11829153026415
242,162.33338738712268
243,190.4940570722795
245,17.977989538424413
247,251.55085846838233
251,121.47457630798584
252,71.31370247466482
253,85.14772607187277
254,85.23159752844816
258,321.18233214158687
260,48.81354198515324
261,168.21017586390445
265,89.90053848168516
266,279.71229688041745
267,320.3382413350539
269,157.22479006144317
270,66.66672258297258
275,100.84453581168339
278,39.24427659840159
279,84.7713764908982
286,91.37317078060829
287,27.970345179645843
288,202.805264764568
289,154.0665595097598
293,17.184108245980614
294,151.38304177372808
297,33.77821231546232
302,122.58765198773993
303,94.48375
304,69.15725252525253
307,99.71331359332919
309,17.945372870370246
311,169.8093026194254
312,133.44818055555555
314,183.6892230412288
315,167.16483435775584
319,154.5624267956386
322,107.30520398172008
323,66.81480169340463
325,113.03171090620732
327,235.99485631775514
330,40.49978786491286
332,159.45054313158917
333,17.2669322470885
338,100.97196911785365
341,115.59746745360157
345,196.1444290257693
348,98.3769398165832
349,46.95276597014097
350,105.46006913389095
352,46.2581178504644
355,14.426085760106146
356,233.03659758738257
358,54.72899728049728
363,128.2714706657367
369,185.96481350147914
371,18.04184948921087
372,142.16148712461563
375,309.0571735282262
380,120.34064699137384
388,44.09455139305139
391,130.18164734635823
392,281.661320279898
393,382.4068110767886
394,220.1330319737734
396,27.00790706063372
401,34.03617623129796
407,81.68285869685872
409,101.54784126984127
410,110.68798703158319
416,79.89602043284653
418,107.17281630049737
420,146.63475089523988
421,226.628126901989
422,120.55570175126927
424,288.11468989229047
428,377.724951333754
429,218.14337287712289
431,155.27166074285512
435,14.24580037429387
439,97.1403765673378
441,15.290284725030455
447,83.64471867649036
449,120.93837154729331
451,126.0784099747475
452,17.653262123352185
454,205.37770418769168
458,229.3902492670728
463,133.807974370495
467,15.508098375169988
470,260.92838081272134
471,152.8123033267019
474,297.7044170536309
478,16.91946032051975
483,121.23437151272083
484,114.79071099553444
485,86.52736682001348
486,134.42244732566527
491,95.23313962020353
494,107.6360092838753
495,249.3120752450267
497,204.138796783662
499,156.69098019400192
515,117.83837197352692
518,225.57703563433734
521,187.77939458015123
525,149.6888525769673
529,241.77697132811696
532,129.72933473132463
