id,count
0,85.02
1,229.05333333333334
2,90.00666666666666
4,27.92
5,78.01
10,108.55666666666667
11,115.17666666666666
12,336.01666666666665
15,43.32333333333333
17,141.12666666666667
18,302.08
23,252.01666666666668
25,87.07333333333334
26,44.2
31,197.41666666666666
39,129.32
40,26.583333333333332
41,192.42
42,387.52666666666664
43,158.95666666666668
51,191.69333333333333
52,78.74333333333334
54,18.643333333333334
60,127.42
61,140.84666666666666
62,102.64666666666666
63,30.19
65,104.24666666666667
66,112.65666666666667
68,120.09333333333333
71,67.08
80,30.426666666666666
82,68.42333333333333
94,136.64666666666668
98,255.81
101,36.81666666666667
102,131.56
107,185.59666666666666
112,250.25666666666666
113,83.4
115,53.21666666666667
116,112.75333333333333
120,133.47
121,73.93333333333334
122,331.45
132,204.83666666666667
143,87.37666666666667
147,68.59666666666666
150,16.166666666666668
151,86.88666666666667
152,204.17333333333335
153,88.60666666666667
155,194.48333333333332
156,105.49666666666667
159,143.22
161,111.97666666666667
163,46.28333333333333
177,149.60666666666665
186,16.723333333333333
188,18.346666666666668
190,74.21333333333334
191,86.78333333333333
192,274.9
195,316.96
200,147.37
209,316.85333333333335
210,15.806666666666667
211,223.08666666666667
214,145.24333333333334
215,23.18
218,104.01333333333334
219,34.266666666666666
222,133.28666666666666
225,14.683333333333334
228,314.24
236,163.24
241,37.67333333333333
242,161.09666666666666
243,202.24
245,18.453333333333333
247,253.14
251,124.51333333333334
252,68.45
253,85.05333333333333
254,86.54
258,314.18333333333334
260,49.10666666666667
261,169.66333333333333
265,88.37
266,275.7866666666667
267,318.8933333333333
269,145.93666666666667
270,67.01666666666667
275,101.88666666666667
278,38.553333333333335
279,85.99333333333334
286,79.59
287,28.793333333333333
288,202.8
289,148.48
293,17.253333333333334
294,148.6
297,34.04
302,122.85
303,88.40333333333334
304,70.67666666666666
307,99.37
309,18.4
311,170.32
312,136.04
314,186.11
315,179.26
319,149.21
322,107.70666666666666
323,66.27
325,111.15666666666667
327,234.72666666666666
330,38.343333333333334
332,159.71666666666667
333,16.273333333333333
338,102.85333333333334
341,114.28333333333333
345,201.8
348,101.01333333333334
349,45.93333333333333
350,106.59666666666666
352,46.81333333333333
355,16.07
356,232.21666666666667
358,56.343333333333334
363,129.0
369,189.77
371,17.686666666666667
372,141.64666666666668
375,303.28333333333336
380,123.97666666666667
388,42.89666666666667
391,124.52666666666667
392,274.7266666666667
393,383.34
394,216.65666666666667
396,26.80666666666667
401,35.75666666666667
407,80.20333333333333
409,97.13666666666667
410,112.28
416,78.05333333333333
418,110.77
420,153.76333333333332
421,224.8
422,117.46333333333334
424,288.54
428,373.7366666666667
429,215.14
431,163.76666666666668
435,15.143333333333333
439,95.34666666666666
441,15.373333333333333
447,83.24666666666667
449,119.18
451,117.99
452,17.996666666666666
454,206.94333333333333
458,229.86666666666667
463,132.45333333333335
467,14.916666666666666
470,253.13666666666666
471,150.16333333333333
474,293.62
478,15.533333333333333
483,124.02333333333333
484,111.91
485,82.64
486,134.16666666666666
491,96.18666666666667
494,101.83666666666667
495,248.82666666666665
497,210.28666666666666
499,156.37666666666667
515,119.29333333333334
518,221.06
521,184.90333333333334
525,147.31666666666666
529,248.25333333333333
532,130.95666666666668
534,82.07333333333334
540,91.55333333333333
544,294.5566666666667
547,166.47333333333333
549,42.5
563,37.35333333333333
564,163.39333333333335
567,124.61333333333333
572,115.42333333333333
577,109.85
578,224.99666666666667
585,381.24666666666667
588,120.66
589,115.72
590,103.18333333333334
592,17.186666666666667
594,248.15666666666667
596,15.643333333333333
598,380.5233333333333
599,137.36666666666667
605,35.57
606,120.78333333333333
607,268.8433333333333
608,210.1
609,62.70333333333333
610,282.98333333333335
611,196.06
614,123.54
615,204.41333333333333
616,247.22
617,121.48666666666666
618,249.33333333333334
624,117.89
629,131.49333333333334
631,94.05666666666667
633,98.39333333333333
637,24.33
638,101.34666666666666
643,69.39333333333333
644,140.84
645,36.88666666666666
646,209.75333333333333
648,182.59666666666666
650,37.56666666666667
651,207.38
652,269.57666666666665
656,111.56666666666666
657,19.736666666666668
659,102.93666666666667
660,202.25666666666666
662,97.92
665,376.81666666666666
675,330.43
681,146.73333333333332
682,209.33333333333334
685,18.813333333333333
686,158.09
689,22.776666666666667
696,157.66
703,148.09333333333333
704,96.49333333333334
705,128.35666666666665
714,232.68666666666667
717,102.55666666666667
718,14.353333333333333
720,61.653333333333336
721,248.57333333333332
723,217.16666666666666
726,204.64666666666668
728,154.55333333333334
730,207.84
731,27.073333333333334
734,345.7033333333333
737,73.92666666666666
738,16.413333333333334
745,143.65333333333334
746,25.5
749,229.45333333333335
752,22.773333333333333
753,171.98666666666668
758,233.22666666666666
765,16.25
766,219.4
768,85.88333333333334
769,190.47
774,125.9
775,97.85
781,52.53
784,338.24333333333334
794,18.16
795,278.0133333333333
796,79.9
802,173.1
803,228.80666666666667
805,33.36333333333334
806,288.9533333333333
807,97.58666666666667
809,14.533333333333333
810,162.96
812,205.84666666666666
814,118.87
818,245.27666666666667
819,140.64
825,59.653333333333336
836,100.25
839,119.89333333333333
847,266.2
848,176.93333333333334
851,109.63666666666667
852,140.36
853,34.18
857,148.84666666666666
858,44.166666666666664
859,229.70333333333335
861,23.133333333333333
867,94.76666666666667
870,232.90333333333334
871,206.4
872,202.30666666666667
874,349.76
881,167.18666666666667
886,146.68
890,52.906666666666666
895,150.61
899,89.98333333333333
900,278.1433333333333
901,262.3
902,175.69666666666666
903,43.63333333333333
913,258.75333333333333
918,177.92
923,112.48333333333333
924,37.85333333333333
926,25.873333333333335
927,18.796666666666667
930,225.93
934,30.36
937,130.92333333333335
939,89.19333333333333
941,81.69
942,390.6533333333333
946,290.41
950,100.42666666666666
953,73.12666666666667
959,95.41333333333333
961,25.97
962,94.66666666666667
964,88.61333333333333
969,179.39
971,150.14666666666668
976,44.91
978,240.8
980,242.36666666666667
981,118.89666666666666
990,387.41
993,19.39
996,21.06
998,340.86
999,160.38
1006,112.30666666666667
1008,15.15
1013,27.22
1015,102.66
1016,123.59333333333333
1022,314.6933333333333
1026,219.7
1028,222.40333333333334
1031,84.37666666666667
1034,45.87
1037,141.97666666666666
1040,66.56
1042,18.283333333333335
1046,19.22
